2021-05-03 13:00:00,6430462,6441853,6385667,6415871,127.72710153
2021-05-03 14:00:00,6415872,6417756,6275000,6311929,329.17984451
2021-05-03 15:00:00,6311929,6355948,6286284,6312000,229.22155725
2021-05-03 16:00:00,6311837,6341642,6280000,6295366,146.5915005
2021-05-03 17:00:00,6295934,6331970,6259733,6304963,127.44938286
2021-05-03 18:00:00,6306028,6354285,6294807,6328669,74.45850886
2021-05-03 19:00:00,6331434,6346349,6310642,6313767,33.69196068
2021-05-03 20:00:00,6310836,6310836,6265865,6289987,79.82043492
2021-05-03 21:00:00,6290276,6290276,6196000,6207563,188.19722974
2021-05-03 22:00:00,6207563,6250114,6176937,6249135,132.52682159
2021-05-03 23:00:00,6249136,6277156,6208386,6264683,134.02240914
2021-05-04 00:00:00,6264000,6285000,6229559,6257167,82.54549974
2021-05-04 01:00:00,6257169,6261369,6001000,6055943,447.12713819
2021-05-04 02:00:00,6056138,6128888,6041320,6110405,372.70096491
2021-05-04 03:00:00,6109369,6143842,6088656,6109915,209.89206491
2021-05-04 04:00:00,6109916,6139605,6080774,6097261,184.41983947
2021-05-04 05:00:00,6097136,6130735,6080000,6123619,178.12769729
2021-05-04 06:00:00,6120996,6170000,6115948,6142311,114.72684897
2021-05-04 07:00:00,6142311,6162000,6131868,6158430,64.39969041
2021-05-04 08:00:00,6158000,6187000,6140050,6145178,134.93555793
2021-05-04 09:00:00,6145178,6150104,6103594,6129630,145.33650049
2021-05-04 10:00:00,6130647,6189308,6130647,6155000,123.83233669
2021-05-04 11:00:00,6154342,6215555,6154342,6190000,138.55382818
2021-05-04 12:00:00,6190412,6192125,6129360,6157528,169.08066817
2021-05-04 13:00:00,6159175,6168000,6089058,6134660,188.91597741
2021-05-04 14:00:00,6134660,6143256,6050000,6079192,178.23337639
2021-05-04 15:00:00,6077596,6088920,5985252,6017777,397.18541681
2021-05-04 16:00:00,6016104,6032000,5883172,5914233,496.41662398
2021-05-04 17:00:00,5914231,5960078,5837052,5899999,346.35991469
2021-05-04 18:00:00,5897502,5945051,5884013,5931383,162.71971967
2021-05-04 19:00:00,5933742,5995408,5915295,5975832,122.52479534
2021-05-04 20:00:00,5963730,5985413,5948577,5982082,51.01125025
2021-05-04 21:00:00,5982085,6010768,5914526,6005532,132.40594901
2021-05-04 22:00:00,6005529,6012920,5940719,5957963,84.00535314
2021-05-04 23:00:00,5962000,5967533,5869566,5924000,133.57058442
2021-05-05 00:00:00,5926269,5943494,5827566,5840000,207.10783646
2021-05-05 01:00:00,5840000,6023969,5807461,5984778,300.76996803
2021-05-05 02:00:00,5981121,6022109,5975000,5996104,503.33472401
2021-05-05 03:00:00,5994820,6065000,5983929,6024268,138.74328744
2021-05-05 04:00:00,6026500,6044163,5994098,6000993,103.20425585
2021-05-05 05:00:00,6005000,6051599,5960640,5973013,125.02398555
2021-05-05 06:00:00,5973454,6014102,5944688,5993287,122.10630688
2021-05-05 07:00:00,5993287,5997500,5917544,5968014,146.30927267
2021-05-05 08:00:00,5967515,6035000,5957293,6016136,105.46052875
2021-05-05 09:00:00,6015837,6084342,5994000,6071744,156.30090296
2021-05-05 10:00:00,6071318,6079065,6036931,6063000,112.08895153
2021-05-05 11:00:00,6063000,6117006,6032233,6090940,145.75282223
2021-05-05 12:00:00,6093000,6097746,6021644,6035218,120.63958861
2021-05-05 13:00:00,6036078,6104381,6027347,6082594,153.99378598
2021-05-05 14:00:00,6082251,6158000,6078344,6152900,305.01320137
2021-05-05 15:00:00,6154439,6238014,6100176,6233698,354.23764516
2021-05-05 16:00:00,6234993,6309397,6227406,6296890,403.63948146
2021-05-05 17:00:00,6298647,6332095,6263828,6277794,335.38895366
2021-05-05 18:00:00,6281707,6312071,6263773,6269170,159.61034158
2021-05-05 19:00:00,6269170,6291582,6247020,6269352,80.73062852
2021-05-05 20:00:00,6269281,6290000,6240000,6245577,75.89814423
2021-05-05 21:00:00,6245127,6298000,6182319,6211415,154.90189394
2021-05-05 22:00:00,6213261,6226394,6199931,6205510,65.76336468
2021-05-05 23:00:00,6205510,6290317,6204577,6237857,195.65554606
2021-05-06 00:00:00,6236372,6283510,6226454,6281414,196.09351877
2021-05-06 01:00:00,6281492,6295000,6194000,6230270,285.43294569
2021-05-06 02:00:00,6229717,6257902,6193000,6219378,216.7496794
2021-05-06 03:00:00,6218832,6255000,6206271,6241873,171.97959139
2021-05-06 04:00:00,6241873,6241873,6202696,6218000,213.78560551
2021-05-06 05:00:00,6217300,6295000,6209428,6233500,342.83370382
2021-05-06 06:00:00,6232076,6294000,6214364,6253838,263.4765057
2021-05-06 07:00:00,6253838,6253838,6180000,6191000,183.05826323
2021-05-06 08:00:00,6189507,6228000,6170000,6222705,164.31174974
2021-05-06 09:00:00,6222629,6262703,6216035,6225017,195.54753049
2021-05-06 10:00:00,6223903,6260000,6209006,6253985,169.83993717
2021-05-06 11:00:00,6252260,6373447,6240000,6326499,539.28018681
2021-05-06 12:00:00,6326499,6344569,6293337,6332380,241.19038962
2021-05-06 13:00:00,6332380,6348347,6280000,6298547,168.11119482
2021-05-06 14:00:00,6297807,6308000,6236767,6258830,212.16737421
2021-05-06 15:00:00,6258830,6266780,6212568,6237994,183.27600042
2021-05-06 16:00:00,6237538,6260253,6200060,6230867,204.23907034
2021-05-06 17:00:00,6231596,6263451,6175500,6192645,230.13966905
2021-05-06 18:00:00,6191164,6228811,6190992,6194416,57.58865563
2021-05-06 19:00:00,6194301,6212752,6053262,6082577,245.76423637
2021-05-06 20:00:00,6072610,6152000,6031111,6129193,165.27536226
2021-05-06 21:00:00,6129619,6142000,6081314,6110294,100.80666145
2021-05-06 22:00:00,6110294,6165000,6106041,6150000,86.27422191
2021-05-06 23:00:00,6149995,6176380,6136300,6166431,76.31953256
2021-05-07 00:00:00,6168465,6198000,6147637,6162986,121.24006675
2021-05-07 01:00:00,6162000,6243815,6118256,6165508,187.46119494
2021-05-07 02:00:00,6162820,6178307,6112362,6135052,184.0717283
2021-05-07 03:00:00,6135727,6155124,6067383,6101737,272.65079851
2021-05-07 04:00:00,6101737,6120000,6066111,6086926,184.76153688
2021-05-07 05:00:00,6087000,6102713,6032750,6081102,247.05566319
2021-05-07 06:00:00,6094354,6137957,6084268,6101400,165.9851234
2021-05-07 07:00:00,6100000,6143454,6083220,6141062,119.6128284
2021-05-07 08:00:00,6132800,6152590,6090773,6102270,132.44034561
2021-05-07 09:00:00,6101604,6132000,6073658,6124818,296.95150538
2021-05-07 10:00:00,6126704,6169268,6120602,6144333,182.98066704
2021-05-07 11:00:00,6144000,6190000,6144000,6162528,149.78931406
2021-05-07 12:00:00,6162528,6199999,6134735,6168987,141.84437913
2021-05-07 13:00:00,6169641,6249000,6148176,6236934,361.50171704
2021-05-07 14:00:00,6237603,6290000,6188390,6196913,197.14704332
2021-05-07 15:00:00,6198485,6221658,6165761,6206032,119.30678296
2021-05-07 16:00:00,6204076,6244661,6199561,6240441,202.27998662
2021-05-07 17:00:00,6240319,6333333,6200000,6330172,325.58309236
2021-05-07 18:00:00,6330206,6354999,6290000,6313000,272.88878844
2021-05-07 19:00:00,6311970,6315318,6267870,6283215,119.4496168
2021-05-07 20:00:00,6283897,6283897,6231774,6250416,50.74065254
2021-05-07 21:00:00,6252000,6295759,6222424,6247250,92.14678015
2021-05-07 22:00:00,6247959,6249897,6203921,6226667,76.04051771
2021-05-07 23:00:00,6227120,6245000,6170000,6196684,121.70527924
2021-05-08 00:00:00,6198046,6238490,6198046,6235370,89.28783522
2021-05-08 01:00:00,6235392,6292000,6194003,6275000,197.86395579
2021-05-08 02:00:00,6276808,6279500,6244666,6259659,89.05381653
2021-05-08 03:00:00,6258639,6328800,6253780,6322803,153.59676935
2021-05-08 04:00:00,6324858,6340000,6297557,6307418,134.44293462
